slope1,frequency1,slope0,frequency0
0.41666666666666674,1647.0,0.41666666666666674,4029.0
0.42333333333333334,1651.0,0.42333333333333334,4102.0
0.43000000000000005,1638.0,0.43000000000000005,4007.0
0.43666666666666665,1695.0,0.43666666666666665,3900.0
0.44333333333333336,1618.0,0.44333333333333336,3913.0
0.45000000000000007,1643.0,0.45000000000000007,3828.0
0.45666666666666667,1628.0,0.45666666666666667,3714.0
0.4633333333333334,1650.0,0.4633333333333334,3688.0
0.47000000000000003,1617.0,0.47000000000000003,3624.0
0.4766666666666667,1649.0,0.4766666666666667,3551.0
0.4833333333333334,1617.0,0.4833333333333334,3623.0
0.49,1581.0,0.49,3475.0
0.4966666666666667,1584.0,0.4966666666666667,3469.0
0.5033333333333334,1611.0,0.5033333333333334,3370.0
0.51,1569.0,0.51,3444.0
0.5166666666666667,1464.0,0.5166666666666667,3342.0
0.5233333333333334,1595.0,0.5233333333333334,3352.0
0.53,1516.0,0.53,3282.0
0.5366666666666666,1475.0,0.5366666666666666,3175.0
0.5433333333333334,1573.0,0.5433333333333334,3181.0
0.55,1513.0,0.55,2974.0
0.5566666666666666,1540.0,0.5566666666666666,3006.0
0.5633333333333334,1540.0,0.5633333333333334,3046.0
0.5700000000000001,1631.0,0.5700000000000001,2954.0
0.5766666666666667,1527.0,0.5766666666666667,2944.0
0.5833333333333334,1502.0,0.5833333333333334,2798.0
0.5900000000000001,1467.0,0.5900000000000001,2905.0
0.5966666666666667,1596.0,0.5966666666666667,2750.0
0.6033333333333334,1489.0,0.6033333333333334,2693.0
0.6100000000000001,1439.0,0.6100000000000001,2748.0
0.6166666666666667,1505.0,0.6166666666666667,2654.0
0.6233333333333333,1534.0,0.6233333333333333,2677.0
0.6300000000000001,1506.0,0.6300000000000001,2489.0
0.6366666666666667,1472.0,0.6366666666666667,2472.0
0.6433333333333333,1499.0,0.6433333333333333,2533.0
0.65,1458.0,0.65,2491.0
0.6566666666666667,1441.0,0.6566666666666667,2495.0
0.6633333333333333,1491.0,0.6633333333333333,2416.0
0.67,1464.0,0.67,2407.0
0.6766666666666667,1400.0,0.6766666666666667,2280.0
0.6833333333333333,1459.0,0.6833333333333333,2244.0
0.6900000000000001,1389.0,0.6900000000000001,2396.0
0.6966666666666668,1352.0,0.6966666666666668,2287.0
0.7033333333333334,1433.0,0.7033333333333334,2210.0
0.71,1399.0,0.71,2294.0
0.7166666666666668,1444.0,0.7166666666666668,2105.0
0.7233333333333334,1273.0,0.7233333333333334,2140.0
0.73,1412.0,0.73,2167.0
0.7366666666666668,1373.0,0.7366666666666668,2146.0
0.7433333333333334,1402.0,0.7433333333333334,1982.0
0.75,1336.0,0.75,1954.0
0.7566666666666667,1295.0,0.7566666666666667,1929.0
0.7633333333333334,1260.0,0.7633333333333334,2004.0
0.77,1329.0,0.77,2011.0
0.7766666666666667,1379.0,0.7766666666666667,1982.0
0.7833333333333334,1314.0,0.7833333333333334,1909.0
0.79,1277.0,0.79,1887.0
0.7966666666666666,1313.0,0.7966666666666666,1869.0
0.8033333333333335,1334.0,0.8033333333333335,1896.0
0.81,1276.0,0.81,1878.0
0.8166666666666667,1312.0,0.8166666666666667,1859.0
0.8233333333333335,1341.0,0.8233333333333335,1816.0
0.8300000000000001,1296.0,0.8300000000000001,1800.0
0.8366666666666667,1302.0,0.8366666666666667,1774.0
0.8433333333333334,1262.0,0.8433333333333334,1779.0
0.8500000000000001,1270.0,0.8500000000000001,1828.0
0.8566666666666667,1240.0,0.8566666666666667,1781.0
0.8633333333333334,1261.0,0.8633333333333334,1747.0
0.8700000000000001,1297.0,0.8700000000000001,1734.0
0.8766666666666667,1261.0,0.8766666666666667,1671.0
0.8833333333333333,1228.0,0.8833333333333333,1666.0
0.8900000000000001,1274.0,0.8900000000000001,1657.0
0.8966666666666667,1262.0,0.8966666666666667,1665.0
0.9033333333333333,1274.0,0.9033333333333333,1653.0
0.9100000000000001,1218.0,0.9100000000000001,1635.0
0.9166666666666667,1143.0,0.9166666666666667,1579.0
0.9233333333333333,1131.0,0.9233333333333333,1680.0
0.93,1215.0,0.93,1616.0
0.9366666666666668,1224.0,0.9366666666666668,1505.0
0.9433333333333334,1222.0,0.9433333333333334,1534.0
0.9500000000000001,1171.0,0.9500000000000001,1579.0
0.9566666666666668,1153.0,0.9566666666666668,1539.0
0.9633333333333334,1094.0,0.9633333333333334,1476.0
0.97,1180.0,0.97,1451.0
0.9766666666666668,1144.0,0.9766666666666668,1435.0
0.9833333333333334,1128.0,0.9833333333333334,1512.0
0.99,1140.0,0.99,1464.0
0.9966666666666667,1126.0,0.9966666666666667,1431.0
1.0033333333333334,1106.0,1.0033333333333334,1425.0
1.0100000000000002,1104.0,1.0100000000000002,1336.0
1.0166666666666666,1113.0,1.0166666666666666,1389.0
1.0233333333333334,1061.0,1.0233333333333334,1384.0
1.0300000000000002,1111.0,1.0300000000000002,1391.0
1.0366666666666666,1110.0,1.0366666666666666,1356.0
1.0433333333333334,1140.0,1.0433333333333334,1375.0
1.05,1100.0,1.05,1370.0
1.0566666666666666,1060.0,1.0566666666666666,1320.0
1.0633333333333335,1091.0,1.0633333333333335,1345.0
1.07,1088.0,1.07,1282.0
1.0766666666666667,1074.0,1.0766666666666667,1305.0
1.0833333333333335,1074.0,1.0833333333333335,1320.0
1.09,1005.0,1.09,1243.0
1.0966666666666667,1043.0,1.0966666666666667,1254.0
1.1033333333333335,1097.0,1.1033333333333335,1278.0
1.11,1043.0,1.11,1206.0
1.1166666666666667,1078.0,1.1166666666666667,1259.0
1.1233333333333335,1036.0,1.1233333333333335,1234.0
1.13,1012.0,1.13,1269.0
1.1366666666666667,1023.0,1.1366666666666667,1193.0
1.1433333333333335,1053.0,1.1433333333333335,1231.0
1.15,1019.0,1.15,1181.0
1.1566666666666667,996.0,1.1566666666666667,1197.0
1.1633333333333336,982.0,1.1633333333333336,1162.0
1.17,1032.0,1.17,1129.0
1.1766666666666667,994.0,1.1766666666666667,1147.0
1.1833333333333336,954.0,1.1833333333333336,1140.0
1.19,1049.0,1.19,1144.0
1.1966666666666668,1027.0,1.1966666666666668,1123.0
1.2033333333333336,987.0,1.2033333333333336,1052.0
1.21,951.0,1.21,1170.0
1.2166666666666668,1053.0,1.2166666666666668,1037.0
1.2233333333333334,970.0,1.2233333333333334,1082.0
1.23,1006.0,1.23,1022.0
1.2366666666666668,907.0,1.2366666666666668,1064.0
1.2433333333333334,964.0,1.2433333333333334,1066.0
1.25,928.0,1.25,1026.0
1.2566666666666668,927.0,1.2566666666666668,1050.0
1.2633333333333334,952.0,1.2633333333333334,1079.0
1.27,993.0,1.27,1027.0
1.2766666666666668,930.0,1.2766666666666668,1076.0
1.2833333333333334,914.0,1.2833333333333334,1073.0
1.29,952.0,1.29,1040.0
1.2966666666666669,958.0,1.2966666666666669,984.0
1.3033333333333332,954.0,1.3033333333333332,946.0
1.31,945.0,1.31,1007.0
1.3166666666666669,935.0,1.3166666666666669,955.0
1.3233333333333333,963.0,1.3233333333333333,964.0
1.33,925.0,1.33,938.0
1.336666666666667,905.0,1.336666666666667,968.0
1.3433333333333333,943.0,1.3433333333333333,1011.0
1.35,863.0,1.35,999.0
1.356666666666667,872.0,1.356666666666667,968.0
1.3633333333333333,804.0,1.3633333333333333,872.0
1.37,919.0,1.37,995.0
1.376666666666667,891.0,1.376666666666667,984.0
1.3833333333333333,863.0,1.3833333333333333,986.0
1.3900000000000001,884.0,1.3900000000000001,915.0
1.3966666666666667,848.0,1.3966666666666667,914.0
1.4033333333333333,862.0,1.4033333333333333,902.0
1.4100000000000001,896.0,1.4100000000000001,898.0
1.4166666666666667,877.0,1.4166666666666667,904.0
1.4233333333333333,887.0,1.4233333333333333,927.0
1.4300000000000002,837.0,1.4300000000000002,881.0
1.4366666666666668,819.0,1.4366666666666668,856.0
1.4433333333333334,844.0,1.4433333333333334,852.0
1.4500000000000002,863.0,1.4500000000000002,834.0
1.4566666666666668,835.0,1.4566666666666668,872.0
1.4633333333333334,834.0,1.4633333333333334,886.0
1.4700000000000002,889.0,1.4700000000000002,874.0
1.4766666666666668,881.0,1.4766666666666668,892.0
1.4833333333333334,842.0,1.4833333333333334,851.0
1.4900000000000002,834.0,1.4900000000000002,850.0
1.4966666666666666,851.0,1.4966666666666666,860.0
1.5033333333333334,778.0,1.5033333333333334,856.0
1.5100000000000002,803.0,1.5100000000000002,839.0
1.5166666666666666,848.0,1.5166666666666666,854.0
1.5233333333333334,843.0,1.5233333333333334,819.0
1.5300000000000002,829.0,1.5300000000000002,836.0
1.5366666666666666,831.0,1.5366666666666666,814.0
1.5433333333333334,809.0,1.5433333333333334,820.0
1.5500000000000003,767.0,1.5500000000000003,819.0
1.5566666666666666,810.0,1.5566666666666666,822.0
1.5633333333333335,841.0,1.5633333333333335,793.0
1.5700000000000003,792.0,1.5700000000000003,782.0
1.5766666666666667,740.0,1.5766666666666667,816.0
1.5833333333333335,785.0,1.5833333333333335,794.0
1.59,823.0,1.59,877.0
1.5966666666666667,814.0,1.5966666666666667,761.0
1.6033333333333335,770.0,1.6033333333333335,791.0
1.61,776.0,1.61,723.0
1.6166666666666667,828.0,1.6166666666666667,777.0
1.6233333333333335,793.0,1.6233333333333335,789.0
1.6300000000000001,760.0,1.6300000000000001,804.0
1.6366666666666667,852.0,1.6366666666666667,856.0
1.6433333333333335,806.0,1.6433333333333335,768.0
1.6500000000000001,776.0,1.6500000000000001,727.0
1.6566666666666667,759.0,1.6566666666666667,789.0
1.6633333333333336,782.0,1.6633333333333336,738.0
1.67,819.0,1.67,731.0
1.6766666666666667,777.0,1.6766666666666667,752.0
1.6833333333333336,755.0,1.6833333333333336,761.0
1.69,773.0,1.69,823.0
1.6966666666666668,744.0,1.6966666666666668,750.0
1.7033333333333336,779.0,1.7033333333333336,754.0
1.71,743.0,1.71,802.0
1.7166666666666668,830.0,1.7166666666666668,759.0
1.7233333333333336,747.0,1.7233333333333336,700.0
1.73,754.0,1.73,775.0
1.7366666666666668,802.0,1.7366666666666668,704.0
1.7433333333333336,741.0,1.7433333333333336,725.0
1.75,760.0,1.75,839.0
1.7566666666666668,713.0,1.7566666666666668,723.0
1.7633333333333334,719.0,1.7633333333333334,682.0
1.77,760.0,1.77,726.0
1.7766666666666668,753.0,1.7766666666666668,721.0
1.7833333333333334,712.0,1.7833333333333334,704.0
1.79,721.0,1.79,748.0
1.7966666666666669,696.0,1.7966666666666669,746.0
1.8033333333333335,739.0,1.8033333333333335,678.0
1.81,737.0,1.81,659.0
1.8166666666666669,707.0,1.8166666666666669,745.0
1.8233333333333335,766.0,1.8233333333333335,692.0
1.83,692.0,1.83,714.0
1.836666666666667,751.0,1.836666666666667,720.0
1.8433333333333333,709.0,1.8433333333333333,687.0
1.85,810.0,1.85,728.0
1.856666666666667,675.0,1.856666666666667,692.0
1.8633333333333333,711.0,1.8633333333333333,673.0
1.87,722.0,1.87,674.0
1.876666666666667,741.0,1.876666666666667,686.0
1.8833333333333333,728.0,1.8833333333333333,694.0
1.8900000000000001,683.0,1.8900000000000001,663.0
1.896666666666667,686.0,1.896666666666667,679.0
1.9033333333333333,739.0,1.9033333333333333,738.0
1.9100000000000001,689.0,1.9100000000000001,721.0
1.916666666666667,738.0,1.916666666666667,694.0
1.9233333333333333,761.0,1.9233333333333333,667.0
1.9300000000000002,719.0,1.9300000000000002,675.0
1.9366666666666668,702.0,1.9366666666666668,671.0
1.9433333333333334,695.0,1.9433333333333334,650.0
1.9500000000000002,701.0,1.9500000000000002,683.0
1.9566666666666668,647.0,1.9566666666666668,700.0
1.9633333333333334,698.0,1.9633333333333334,665.0
1.9700000000000002,663.0,1.9700000000000002,645.0
1.9766666666666668,736.0,1.9766666666666668,680.0
1.9833333333333334,691.0,1.9833333333333334,679.0
1.9900000000000002,686.0,1.9900000000000002,691.0
1.9966666666666666,644.0,1.9966666666666666,692.0
